CODIGO;BIBLIOGRAFIA;TITULO;MINHA BIBLIOTECA;"EX. DA BIBLIOTECA
CT";"EX. DE OUTRAS DO
SIBI";N. DE CHAMADA;Status;TOTAL EXEMPLARES;Classification
290;GA212;Complementar;GEMAEL, Camil. Introdução à geodésia geométrica. Curitiba, PR: Curso de Pós-Graduação em Ciências Geodésicas, 1988. 2 v., il., formulas, gráficos, 31 cm.; ;v. - 8,  v.2 - 10; ;526.3 G322 GEO;Offline;9.0;Apenas Físico
291;GA212;Complementar;GEMAEL, Camil. Introdução à geodésia física. 1 ed. atual. Curitiba, PR: Ed. UFPR, 2012. 302 p., il., grafs. (Série Didática (Ed. UFPR), n.43). Inclui referências e índice. ISBN 8573350296.; ;17;9;526.7 G322i;Offline;26.0;Apenas Físico
292;GA212;Complementar;GEMAEL, Camil. Introdução ao ajustamento de observações: aplicação geodésicas. 2.ed. Curitiba, PR: Ed. UFPR, 2015. 428 p., il., grafs., tabs. (Série Pesquisa (Ed. UFPR), n.281). Inclui bibliografia. ISBN 9788584800087.; ;3;1;526.51 G322 2.ed.;Offline;4.0;Apenas Físico
293;GA212;Complementar;"HEISKANEN, Weikko A; MORITZ, Helmut. Physical geodesy. San Francisco: W. H. Freeman, c1967. 363 p. (A Series of Books in Geology)."; ;5;0;526.7 H473;Offline;5.0;Apenas Físico
294;GA212;Complementar;IBGE. Resolução PR 01/2005. Altera a caracterização do Sistema Geodésico Brasileiro. Rio de Janeiro, RJ: IBGE, 2005. Disponível em: http://geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas/rpr_01_25fev2005.pdf. Acesso em: 14 abr. 2022.; ;;;;Online;0.0;Apenas Online
295;GA212;Complementar;JEKELI, C. Geometric Reference Systems in Geodesy. Ohio State University. 2016. 214p. Disponível em: https://kb.osu.edu/handle/1811/77986. Acesso em: 14 abr. 2022.;-;0;0; ;Online;0.0;Apenas Online
296;GA212;Complementar;LUZ, Roberto Teixeira. Estratégias para modernização da componente vertical do Sistema Geodésico Brasileiro e sua integração ao SIRGAS. 2008. xxiii, 205f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 14/03/2008. Disponível em: http://hdl.handle.net/1884/17075. Acesso em: 28 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
297;GA212;Complementar;MONICO, João Francisco Galera. Posicionamento pelo GNSS: descrição, fundamentos e aplicações. 2. ed São Paulo, SP: Ed. UNESP, 2008. 476 p. Inclui bibliografia e índice. ISBN 9788571397880.;-;4;3;526.982 M744p 2.ed.;Offline;7.0;Apenas Físico
298;GA212;Complementar;RAPP, R. H. Geometric Geodesy – Part I. Ohio State University. 1991. 189 p. Disponível em: https://kb.osu.edu/handle/1811/24333. Acesso em: 14 abr. 2022.;-;0;0; ;Online;0.0;Apenas Online
299;GA212;Complementar;RAPP, R. H. Geometric Geodesy – Part II. Ohio State University. 1993. 225 p. Disponível em: https://kb.osu.edu/handle/1811/24409. Acesso em: 14 abr. 2022.;-;0;0; ;Online;0.0;Apenas Online
300;GA212;Complementar;"VANICEK, Petr; KRAKIWSKY, Edward J. Geodesy: the concepts. 2nd ed Amsterdã, Holanda: Elsevier, c1986. 697 p. Inclui bibliografia. ISBN 0444877770 (broch.)."; ;3;0;526.1 V258g 2.ed.;Offline;3.0;Apenas Físico
301;GA212;Complementar;ZANETTI, Maria Aparecida Zehnpfenning. Implicações atuais no relacionamento entre sistemas terrestres de referencia de origem local e geocêntrica. 2006. xvi, 111f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 2006. Disponível em: http://hdl.handle.net/1884/81045. Acesso em: 28 jul. 2023.;-;1;0;T 526.6 Z28;Online;1.0;Online e Físico
302;GA216;Básica;HOOIJBERG, Maarten. Geometrical Geodesy: Using Information and Computer Technology. Berlin: Springer, 2008. Ebook. ISBN 9783540682257. Disponível em: http://dx.doi.org/10.1007/978-3-540-68225-7. Acesso em: 1 ago. 2023.; ; ; ; ;Online;0.0;Apenas Online
303;GA216;Básica;"SEEBER, Günter. Satellite geodesy. 2nd completely rev. and extended ed Berlin; New York City, New York: Walter de Gruyter, 2003. xix, 589 p., il. Inclui bibliografia e índice. ISBN 3110175495 (enc.)."; ;5;0;526.72 S451s 2.ed.;Offline;5.0;Apenas Físico
304;GA216;Básica;"TORGE, Wolfgang. Geodesy. 4th ed. Berlin; Boston, Massachusetts: De Gruyter, c2012. x, 433 p., il. (algumas color.), mapas, 24 cm. (De Gruyter textbook). Inclui referências (p. [383]-420) e índice. ISBN 9783110207187 Broch."; ;6;3;526.1 T682;Offline;9.0;Apenas Físico
305;GA216;Básica;ZANETTI, Maria Aparecida Zehnpfenning. Implicações atuais no relacionamento entre sistemas terrestres de referência de origem local e geocêntrica. 2006. xvi, 111f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 2006. Disponível em: http://hdl.handle.net/1884/81045. Acesso em: 31 jul. 2023.;-;1;0;T 526.6 Z28;Online;1.0;Online e Físico
306;GA216;Complementar;COSTA, Sonia Maria Alves. Integração da rede geodésica brasileira aos sistemas de referencia terrestres. 1999. 156 f. Tese (doutorado) - Universidade Federal do Paraná. Disponível em: http://hdl.handle.net/1884/44186. Acesso em: 28 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
307;GA216;Complementar;"DEAKIN, R. E.; HUNTER, M. N. Geometric Geodesy – Part A. RMIT University, Melbourne, Austrália. 2013. 151 p. Disponível em: http://www.mygeodesy.id.au/geodesy/. Acesso em: 14 abr. 2022.";-;0;0; ;Online;0.0;Apenas Online
308;GA216;Complementar;GEMAEL, Camil. Geodésia celeste. Ed. rev Curitiba, PR: Ed. UFPR, 2015. 389 p., il., tabs. (Pesquisa, n.85). Inclui referências ao final de cada capítulo. ISBN 9788584800148.; ;3;12;526.3 G322 ed.rev.;Offline;15.0;Apenas Físico
309;GA216;Complementar;GEMAEL, Camil. Introdução à geodésia geométrica. Curitiba, PR: Curso de Pós-Graduação em Ciências Geodésicas, 1988. 2 v., il., formulas, gráficos, 31 cm.; ;v. - 8,  v.2 - 10; ;526.3 G322 GEO;Offline;9.0;Apenas Físico
310;GA216;Complementar;GHILANI, Charles D. Elementary surveying: an introduction to geomatics. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012. xix, 958p., il. Inclui referências e índice. ISBN 9780132554343 (enc.).; ;5;0;526.9 W855 13.ed.;Offline;5.0;Apenas Físico
311;GA216;Complementar;IBGE. Resolução PR 01/2005. Altera a caracterização do Sistema Geodésico Brasileiro. Rio de Janeiro, RJ: IBGE, 2005. 8 P. Disponível em: http://geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas/rpr_01_25fev2005.pdf. Acesso em: 31 jul. 2023.; ;;;;Online;0.0;Apenas Online
312;GA216;Complementar;IBGE. Especificações e normas para levantamentos geodésicos associados ao Sistema Geodésico Brasileiro. Rio de Janeiro, RJ: IBGE, 2017. 62 p. Disponível em: https://geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas/normas_levantamentos_geodesicos.pdf. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
313;GA216;Complementar;INCRA. Manual de Técnico de Posicionamento – Georreferenciamento de Imóveis Rurais. Brasília, DF. 2022. 37 p., il. Disponível em: https://sigef.incra.gov.br/static/documentos/manual_tecnico_posicionamento_1ed.pdf. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
314;GA216;Complementar;INCRA. Manual Técnico para Georreferenciamento de Imóveis Rurais. [2. ed.]. Brasília, DF. 2022. 63 p., il. Disponível em: https://sigef.incra.gov.br/static/documentos/manual_geo_imoveis.pdf. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
315;GA216;Complementar;JEKELI, C. Geometric Reference Systems in Geodesy. Ohio State University. 2016. 214p. Disponível em: https://kb.osu.edu/handle/1811/77986. Acesso em: 14 abr. 2022.;-;0;0; ;Online;0.0;Apenas Online
316;GA216;Complementar;MONICO, João Francisco Galera. Posicionamento pelo GNSS: descrição, fundamentos e aplicações. 2. ed São Paulo, SP: Ed. UNESP, 2008. 476 p. Inclui bibliografia e índice. ISBN 9788571397880.;-;4;3;526.982 M744p 2.ed.;Offline;7.0;Apenas Físico
317;GA216;Complementar;NADAL, Carlos Aurélio. Introdução à trigonometria esférica: aplicações na astronomia e na cartografia. Curitiba, PR: UFPR, Departamento de Geociências, 1998. 49 p.;-;3;0;526.6 N127;Offline;3.0;Apenas Físico
318;GA216;Complementar;"NADAL, Carlos Aurélio; HATSCHBACH, Fernando. Introdução aos sistemas de medição do tempo. [2. ed.] Curitiba, PR: Departamento de Geomática, 2000. 50p., il.";-;3;0;526.6 N127i 2.ed.;Offline;3.0;Apenas Físico
319;GA216;Complementar;SILVA, Irineu. Topografia para engenharia: teoria e prática de geomática. Rio de Janeiro, RJ: Elsevier, 2015. 412 p., il. Inclui bibliografia. ISBN 9788535277487 (Broch.).; ;0;6; ;Offline;6.0;Apenas Físico
320;GA217;Básica;"RAMAKRISHNAN, Raghu; GEHRKE, Johannes. Sistemas de gerenciamento de banco de dados. 3. ed. São Paulo, SP: McGraw-Hill, 2008. xxvii, 884p., il. , 29 cm. Inclui referências e índice. . ISBN 9788577260270 . Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788563308771/. Acesso em: 31 jul. 2023"; ; ; ; ;Online;0.0;Apenas Online
321;GA217;Básica;"CASANOVA, Marco Antonio; CÂMARA, Gilberto; DAVIS, Clodoveu; VINHAS, Lúbia; QUEIROZ, GR de. Banco de dados geográficos. [S. l.]: MundoGEO Curitiba, 2005. Disponível em: http://www.dpi.inpe.br/livros/bdados/capitulos.html. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
322;GA217;Básica;"BARBOZA, Fabrício F M.; FREITAS, Pedro H C. Modelagem e desenvolvimento de banco de dados. [Digite o Local da Editora]: Grupo A, 2018. E-book. ISBN 9788595025172. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788595025172/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
323;GA217;Básica;WAZLAWICK, Raul S. Análise e Design Orientados a Objetos para Sistemas de Informação: Modelagem com UML, OCL e IFML. [Digite o Local da Editora]: Grupo GEN, 2014. E-book. ISBN 9788595153653. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788595153653/. Acesso em: 31 jul. 2023; ; ; ; ;Online;0.0;Apenas Online
324;GA217;Complementar;FOWLER, Martin. UML essencial. [Digite o Local da Editora]: Grupo A, 2011. E-book. ISBN 9788560031382. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788560031382/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
325;GA217;Complementar;MODULE: SPATIAL DATABASE CONCEPTS WITH POSTGIS — QGIS DOCUMENTATION DOCUMENTATION. [s. d.]. Disponível em: https://docs.qgis.org/testing/en/docs/training_manual/spatial_databases/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
326;GA217;Complementar;GEOPORTAL - ET-EDGV. [s. d.]. Disponível em: https://www.bdgex.eb.mil.br/portal/index.php?option=com_content&view=article&id=81&Itemid=353&lang=pt. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
327;GA217;Complementar;HOME · DSGOFICIAL/DSGTOOLS WIKI · GITHUB. [s. d.]. Disponível em: https://github.com/dsgoficial/DsgTools/wiki. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
328;GA217;Complementar;POSTGIS OFFICIAL MANUAL. 1 fev. 2022. PostGIS. Disponível em: https://postgis.net/documentation/manual/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
329;GA217;Complementar;OMTG CLODOVEU DAVIS. [s. d.]. Disponível em: https://homepages.dcc.ufmg.br/~clodoveu/DocuWiki/doku.php?id=omtg. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
330;GA217;Complementar;SIMPLE FEATURE ACCESS - PART 1: COMMON ARCHITECTURE. [S. l.: s. n.], [s. d.]. Disponível em: https://www.ogc.org/standard/sfa/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
331;GC138;Básica;Geofísica: Uma Breve Introdução. Fernando Brenha Ribeiro & Eder Cassola Molina. Ed USP. 2018; ;0;0; ;Offline;0.0;Apenas Físico
332;GC138;Básica;Applied Geophysics. W.M. Telford. Cambridge University Press. 1990.; ;7;0;622.15 A652;Offline;7.0;Apenas Físico
333;GC138;Básica;An introduction to applied and environmental geophysics. J.M. Reynolds. John Wiley & Sons, New York, 796 p, 2003.;-;3;0;624.151 R462;Offline;3.0;Apenas Físico
334;GC138;Básica;Geofísica de Exploração. Maria Cristina Moreira Coelho. Oficina de Textos. 2009.;;0.0;;;Offline;0.0;Apenas Físico
335;GC138;Básica;Geofísica de Prospecção. José Golveia Luiz. Universidade Federal do Pará. 1995.;;7.0;;;Offline;7.0;Apenas Físico
336;GC138;Básica;"BROCKS, M.; KEAREY, P.; HILL, I. Geofísica de exploração. Ed. Oficina de textos. 2009, 438p.";-;14;0;622.15 K24;Offline;14.0;Apenas Físico
337;GC138;Básica;REYNOLDS, J.M. An introduction to applied and environmental geophysics . John Wiley & Sons, New York, 796 p, 2011.;-;3;0;624.151 R462;Offline;3.0;Apenas Físico
338;GC138;Complementar;"Introduction to applied geophysics. H.R. Burger; A.F. Sheehan; C.H. Jones. W.W. Norton & Company, Inc., 554 p, 2006."; ;6;0;622.15 B954;Offline;6.0;Apenas Físico
339;GC138;Complementar;Exploration Geophysics. M.R. Gadallah, R. Fisher. 2008.; ;0;0; ;Offline;0.0;Apenas Físico
340;GC138;Complementar;An Introduction to Geophysical Exploration. P. Kearey, M. Brooks, I. Hill. 1991.; ;0;0; ;Offline;0.0;Apenas Físico
341;GC138;Complementar;Introduction to Geophysical Prospecting. M.B. Dobrin, C.H. Savit. 1988. Decifrando a Terra. Wilson Teixeira et al. Oficina de Textos. 2000.; ;5;0;622.15 D634 4.ed.;Offline;5.0;Apenas Físico
342;GC138;Complementar;Investigando a Terra, Universidade de São Paulo/Oficina de Textos, 2001, 557p; ;8;0;550 I62;Offline;8.0;Apenas Físico
343;GA123;Básica;DALMOLIN, Quintino. Ajustamento de observações para geotecnologias. 2. ed Curitiba, PR: UFPR, 2016. 162 p., il., grafs., tabs., 21 cm. Inclui referências. ISBN 9788588783102.; ;6;0;526.51 D148 2.ed.;Offline;6.0;Apenas Físico
344;GA123;Básica;DALMOLIN, Quintino. Ajustamento por mínimos quadrados. 3. ed. rev Curitiba, PR: UFPR, 2010. x, 179 p., grafs., tabs., 21 cm. Inclui referências. ISBN 8588783029.; ;7;4;526.51 D148a 3.ed.;Offline;11.0;Apenas Físico
345;GA123;Básica;GEMAEL, Camil. Introdução ao ajustamento de observações: aplicação geodésicas. 2.ed. Curitiba, PR: Ed. UFPR, 2015. 428 p., il., grafs., tabs. (Série Pesquisa (Ed. UFPR), n.281). Inclui bibliografia. ISBN 9788584800087.; ;3;1;526.51 G322 2.ed.;Offline;4.0;Apenas Físico
346;GA123;Complementar;GEMAEL, Camil. Elipse e elipsóide dos erros. 2. ed. Curitiba, PR: UFPR, Curso de Pós-Graduaçao em Ciencias Geodésicas, 1987. [39] f., il. Bibliografia: f. [39].; ;12;0;526.51 G322 2.ed.;Offline;12.0;Apenas Físico
347;GA123;Complementar;"GRAFAREND, Erik W.; SANSO, F. (Fernando); BENCIOLINI, B. (Battista). Optimization and design of geodetic networks. Berlin; New York City, New York: Springer-Verlag, 1985. xv, 606. ISBN 0387157895."; ;1;0;526.33 O63;Offline;1.0;Apenas Físico
348;GA123;Complementar;"JOHNSON, Aylmer. Plane and geodetic surveying: the management of control networks. London, England; New York City, New York: Spon Press, [2004]. x, 190 p., il. Inclui bibliografia, índice e glossário. ISBN 0415320038 (enc.)."; ;1;0;526.9 J66;Offline;1.0;Apenas Físico
349;GA123;Complementar;KUANG, Shanlong. Geodetic network analysis and optimal design: concepts and applications. Chelsea: A. Arbor, c1996. 368 p. ISBN 1575040441 (enc.).; ;3;0;526.982 K95g;Offline;3.0;Apenas Físico
350;GA123;Complementar;"MIKHAIL, Edward M; GRACIE, Gordon. Analysis and adjustment of survey measurements. New York City, New York: Van Nostrand, 1981."; ;1;0;526.9 M636;Offline;1.0;Apenas Físico
351;GA123;Complementar;MIKHAIL, Edward M. Observations and least squares. Lanham, Maryland: University Press of America, c1976. 497 p.; ;1;1;519.4 M636;Offline;2.0;Apenas Físico
352;GA124;Básica;"BIANCHI, Anna Cecilia de M.; ALVARENGA, Marina; BIANCHI, Roberto. Manual De Orientação - Estágio Supervisionado. Cengage Learning Brasil, 2012. E-book. ISBN 9788522114047. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788522114047/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
353;GA124;Básica;TERRA, Ernani. Práticas de leitura e escrita. Editora Saraiva, 2019. E-book. ISBN 9788571440074. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788571440074/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
354;GA124;Básica;FACHIN, Odília. Fundamentos de metodologia. Editora Saraiva, 2017. E-book. ISBN 9788502636552. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788502636552/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
355;GA124;Complementar;"SPJUT, Erik; ORWIN, Elizabeth; DYM, Clive L.; LITTLE, Patrick. Introdução à Engenharia. Grupo A, 2010. E-book. ISBN 9788577806867. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788577806867/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
356;GA124;Complementar;"TULER, Marcelo; SARAIVA, Sérgio. Fundamentos de geodésia e cartografia. (Tekne). Grupo A, 2016. E-book. ISBN 9788582603697. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788582603697/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
357;GA124;Complementar;"STEIN, Ronei T.; MEGIATO, Érica I.; TROMBETA, Letícia R.; et al. Cartografia Digital e Sensoriamento Remoto. Grupo A, 2020. E-book. ISBN 9786556900339. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556900339/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
358;GA124;Complementar;"STEIN, Ronei T.; SANTOS, Franciane M dos; REX, Franciel E.; et al. Geoprocessamento. Grupo A, 2021. E-book. ISBN 9786556902852. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556902852/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
359;GA124;Complementar;Manual de Estágios da UFPR. Versão eletrônica disponível em: http://www.prograd.ufpr.br/portal/coafe/wp-content/uploads/sites/15/2019/08/Manual-de-Est%C3%A1gios-Vers%C3%A3o-Final.pdf;-;0;0; ;Online;0.0;Apenas Online
360;GA219;Básica;"HOFMANN-WELLENHOF, Bernhard; MORITZ, Helmut. Physical Geodesy. Second, corrected edition Viena, Austria: Springer-Verlag, 2006. Ebook. v.: digital. (Earth and Environmental Science (Springer-11646; ZDB- 2-EES). Disponível em: http://dx.doi.org/10.1007/978-3-211-33545-1. Acesso em: 28 jul. 2023."; ; ; ; ;Online;0.0;Apenas Online
361;GA219;Básica;IBGE. Especificações e normas para levantamentos geodésicos associados ao Sistema Geodésico Brasileiro. Rio de Janeiro, RJ: IBGE, 2017. 62 p. Disponível em: https://geoftp.ibge.gov.br/metodos_e_outros_documentos_de_referencia/normas/normas_levantamentos_geodesicos.pdf. Acesso em: 28 jul. 2023.; ; ; ; ;Online;0.0;Apenas Online
